id,ACTION
160,0.997021
161,0.939842
162,0.996756
163,0.998280
164,0.996582
165,0.998550
166,0.997942
167,0.957927
168,0.998320
169,0.995880
170,0.998741
171,0.995899
172,0.997233
173,0.982514
174,0.996675
175,0.996915
176,0.995553
177,0.954492
178,0.998171
179,0.999731
180,0.989809
181,0.827645
182,0.997452
183,0.951493
184,0.983654
185,0.998316
186,0.997787
187,0.997244
188,0.989038
189,0.511654
190,0.998163
191,0.999385
192,0.995416
193,0.999266
194,0.997130
195,0.992741
196,0.999735
197,0.996936
198,0.995365
199,0.998078
200,0.587488
201,0.995629
202,0.991504
203,0.995546
204,0.992777
205,0.995750
206,0.989862
207,0.999271
208,0.996368
209,0.886937
210,0.654861
211,0.991333
212,0.993695
213,0.998562
214,0.994292
215,0.997929
216,0.928222
217,0.995897
218,0.996914
219,0.997413
220,0.999389
221,0.795865
222,0.999473
223,0.995219
224,0.992806
225,0.996823
226,0.836483
227,0.977880
228,0.999345
229,0.999382
230,0.998680
231,0.991302
232,0.986347
233,0.993369
234,0.116447
235,0.992300
236,0.981762
237,0.999072
238,0.996277
239,0.924783
240,0.998410
241,0.995437
242,0.694992
243,0.384038
244,0.997037
245,0.998299
246,0.999882
247,0.994574
248,0.996262
249,0.998828
250,0.998346
251,0.998193
252,0.987612
253,0.997974
254,0.995580
255,0.998741
256,0.995463
257,0.996051
258,0.985049
259,0.997991
260,0.998968
261,0.995758
262,0.992256
263,0.997001
264,0.998358
265,0.998140
266,0.995964
267,0.998927
268,0.998447
269,0.998661
270,0.998647
271,0.996034
272,0.993485
273,0.998980
274,0.529934
275,0.998375
276,0.903757
277,0.998242
278,0.998815
279,0.994160
280,0.995829
281,0.999544
282,0.998599
283,0.994055
284,0.994983
285,0.998372
286,0.987319
287,0.999787
288,0.997719
289,0.996533
290,0.998765
291,0.934524
292,0.956530
293,0.997525
294,0.990726
295,0.992877
296,0.113638
297,0.379795
298,0.981163
299,0.969614
300,0.998933
301,0.937319
302,0.998126
303,0.972285
304,0.993064
305,0.998724
306,0.997707
307,0.995694
308,0.999586
309,0.996519
310,0.997648
311,0.998885
312,0.997858
313,0.998923
314,0.996652
315,0.998395
316,0.995742
317,0.944350
318,0.998955
319,0.991774
320,0.999876
321,0.997599
322,0.143389
323,0.999192
324,0.997822
325,0.990256
326,0.978341
327,0.999815
328,0.999445
329,0.998165
330,0.998697
331,0.998429
332,0.997823
333,0.999236
334,0.986261
335,0.998798
336,0.993171
337,0.997505
338,0.987818
339,0.998696
340,0.995067
341,0.997951
342,0.995908
343,0.993087
344,0.998883
345,0.999557
346,0.997125
347,0.996679
348,0.994285
349,0.999618
350,0.902644
351,0.994513
352,0.999697
353,0.997283
354,0.943599
355,0.998494
356,0.998941
357,0.992578
358,0.996565
359,0.997710
360,0.505284
361,0.987762
362,0.996765
363,0.994771
364,0.985950
365,0.999289
366,0.998476
367,0.993967
368,0.998928
369,0.985469
370,0.999536
371,0.997460
372,0.995965
373,0.934521
374,0.211976
375,0.992151
376,0.997998
377,0.457888
378,0.993709
379,0.998433
380,0.814972
381,0.900891
382,0.996353
383,0.999752
384,0.993031
385,0.990888
386,0.998200
387,0.806277
388,0.993691
389,0.997758
390,0.997890
391,0.973334
392,0.999741
393,0.987885
394,0.998508
395,0.992433
396,0.997147
397,0.999049
398,0.996700
399,0.998625
400,0.997566
401,0.996692
402,0.998068
403,0.997327
404,0.989727
405,0.999097
406,0.995295
407,0.988859
408,0.998366
409,0.996144
410,0.998139
411,0.999502
412,0.953914
413,0.970063
414,0.999025
415,0.997349
416,0.991464
417,0.997274
418,0.994845
419,0.978946
420,0.998233
421,0.998114
422,0.997138
423,0.987363
424,0.981968
425,0.997901
426,0.997762
427,0.997973
428,0.998266
429,0.994365
430,0.998329
431,0.994836
432,0.996586
433,0.992658
434,0.991831
435,0.994601
436,0.999446
437,0.993912
438,0.185844
439,0.993231
440,0.408157
441,0.994295
442,0.999764
443,0.999382
444,0.998305
445,0.976435
446,0.999329
447,0.980287
448,0.998242
449,0.997722
450,0.998888
451,0.978713
452,0.995945
453,0.998568
454,0.987994
455,0.994712
456,0.998632
457,0.999165
458,0.999057
459,0.998678
460,0.851852
461,0.908899
462,0.998748
463,0.996002
464,0.996931
465,0.998022
466,0.999626
467,0.252175
468,0.995619
469,0.997238
470,0.997145
471,0.997278
472,0.997564
473,0.999189
474,0.998983
475,0.995935
476,0.995909
477,0.997847
478,0.999001
479,0.997474
480,0.997646
481,0.997493
482,0.991678
483,0.999273
484,0.996925
485,0.996913
486,0.989762
487,0.991561
488,0.995988
489,0.995740
490,0.996391
491,0.997624
492,0.996587
493,0.982132
494,0.997582
495,0.991986
496,0.999428
497,0.995920
498,0.999430
499,0.998459
500,0.996061
501,0.991414
502,0.961371
503,0.993342
504,0.998252
505,0.991192
506,0.999070
507,0.998021
508,0.991694
509,0.994716
510,0.128373
511,0.989850
512,0.997632
513,0.998153
514,0.989144
515,0.997790
516,0.999079
517,0.998519
518,0.951702
519,0.995087
520,0.835756
521,0.998561
522,0.971655
523,0.997904
524,0.142594
525,0.880496
526,0.377184
527,0.997090
528,0.995304
529,0.991513
530,0.998807
531,0.993999
532,0.994700
533,0.997464
534,0.998284
535,0.997871
536,0.998594
537,0.999769
538,0.995247
539,0.995042
540,0.955462
541,0.996530
542,0.994638
543,0.955012
544,0.997055
545,0.995980
546,0.999610
547,0.507658
548,0.988471
549,0.940480
550,0.993052
551,0.996189
552,0.978708
553,0.997180
554,0.985883
555,0.997348
556,0.997489
557,0.997313
558,0.993855
559,0.990641
560,0.997186
561,0.989706
562,0.998461
563,0.998569
564,0.891203
565,0.998239
566,0.995309
567,0.992528
568,0.980713
569,0.997025
570,0.997697
571,0.470965
572,0.993543
573,0.978464
574,0.633852
575,0.999362
576,0.997536
577,0.997754
578,0.996942
579,0.939258
580,0.990447
581,0.998271
582,0.998437
583,0.998766
584,0.990459
585,0.999160
586,0.989128
587,0.997347
588,0.996378
589,0.993673
590,0.987350
591,0.992075
592,0.998910
593,0.984242
594,0.999335
595,0.998551
596,0.997705
597,0.997256
598,0.985438
599,0.994416
600,0.994868
601,0.995907
602,0.986746
603,0.999460
604,0.995723
605,0.998107
606,0.985533
607,0.995313
608,0.996920
609,0.993864
610,0.988593
611,0.998578
612,0.996428
613,0.998867
614,0.769551
615,0.999347
616,0.493928
617,0.996279
618,0.992696
619,0.995942
620,0.991563
621,0.996697
622,0.995257
623,0.997567
624,0.925068
625,0.995560
626,0.998775
627,0.997488
628,0.997909
629,0.999281
630,0.998553
631,0.997764
632,0.990870
633,0.998037
634,0.998999
635,0.989514
636,0.999384
637,0.996192
638,0.997010
639,0.973217
640,0.998338
641,0.998250
642,0.993228
643,0.990266
644,0.996880
645,0.998117
646,0.975229
647,0.990049
648,0.983001
649,0.998154
650,0.995597
651,0.995454
652,0.998348
653,0.189031
654,0.985695
655,0.944733
656,0.998486
657,0.996278
658,0.996338
659,0.999088
660,0.999535
661,0.998709
662,0.996060
663,0.995555
664,0.994642
665,0.988542
666,0.858233
667,0.973784
668,0.998298
669,0.987192
670,0.965604
671,0.968553
672,0.983995
673,0.677145
674,0.991716
675,0.995246
676,0.995600
677,0.993356
678,0.997342
679,0.998474
680,0.997727
681,0.824467
682,0.985131
683,0.997666
684,0.998243
685,0.996427
686,0.997376
687,0.995509
688,0.998048
689,0.996355
690,0.998086
691,0.999057
692,0.994896
693,0.964500
694,0.995602
695,0.997832
696,0.619388
697,0.999263
698,0.998591
699,0.994767
700,0.998605
701,0.989975
702,0.997938
703,0.996364
704,0.958689
705,0.921338
706,0.958821
707,0.939502
708,0.999219
709,0.989566
710,0.997004
711,0.843584
712,0.988626
713,0.998218
714,0.998109
715,0.996536
716,0.977969
717,0.999244
718,0.994231
719,0.982226
720,0.985998
721,0.994403
722,0.997881
723,0.995090
724,0.994147
725,0.998066
726,0.978270
727,0.997915
728,0.999601
729,0.934267
730,0.987547
731,0.990240
732,0.999542
733,0.997504
734,0.999083
735,0.995865
736,0.790203
737,0.996171
738,0.996445
739,0.998469
740,0.998999
741,0.998502
742,0.997838
743,0.995676
744,0.997087
745,0.995563
746,0.998814
747,0.996771
748,0.997586
749,0.998901
750,0.998245
751,0.996162
752,0.995036
753,0.990392
754,0.997236
755,0.995932
756,0.986482
757,0.999302
758,0.997820
759,0.994429
760,0.996434
761,0.996294
762,0.992716
763,0.979297
764,0.983490
765,0.998099
766,0.998496
767,0.995789
768,0.997523
769,0.997579
770,0.997890
771,0.999308
772,0.993295
773,0.997638
774,0.997210
775,0.998909
776,0.938986
777,0.991864
778,0.997772
779,0.997658
780,0.969592
781,0.947062
782,0.996861
783,0.997919
784,0.997946
785,0.878645
786,0.991398
787,0.999244
788,0.993401
789,0.997680
790,0.984483
791,0.996703
792,0.997027
793,0.975348
794,0.993941
795,0.997595
796,0.997804
797,0.998032
798,0.997917
799,0.992038
800,0.998906
801,0.999246
802,0.996518
803,0.986839
804,0.996540
805,0.996865
806,0.997935
807,0.984346
808,0.989504
809,0.997708
810,0.998956
811,0.998706
812,0.394571
813,0.996785
814,0.991494
815,0.806415
816,0.998910
817,0.998391
818,0.994914
819,0.998233
820,0.984342
821,0.987874
822,0.997655
823,0.999103
824,0.998864
825,0.998443
826,0.994456
827,0.999165
828,0.994701
829,0.999334
830,0.998685
831,0.922440
832,0.999558
833,0.996357
834,0.996626
835,0.998776
836,0.982977
837,0.984351
838,0.998694
839,0.988684
840,0.993842
841,0.988026
842,0.999194
843,0.998325
844,0.997993
845,0.995966
846,0.997149
847,0.998761
848,0.997696
849,0.994594
850,0.614727
851,0.998081
852,0.986491
853,0.997275
854,0.376643
855,0.997560
856,0.998893
857,0.981695
858,0.997509
859,0.996365
860,0.999209
861,0.996965
862,0.990186
863,0.998793
864,0.985505
865,0.366215
866,0.996260
867,0.997525
868,0.997504
869,0.998199
870,0.998302
871,0.997461
872,0.986156
873,0.996536
874,0.988124
875,0.998088
876,0.997926
877,0.997472
878,0.997671
879,0.997527
880,0.996059
881,0.964057
882,0.995260
883,0.999442
884,0.987399
885,0.990696
886,0.997554
887,0.996585
888,0.998850
889,0.994106
890,0.999911
891,0.999908
892,0.980002
893,0.924100
894,0.999539
895,0.997465
896,0.997602
897,0.863510
898,0.998603
899,0.990074
900,0.999086
901,0.998261
902,0.997597
903,0.999247
904,0.997902
905,0.998900
906,0.998798
907,0.999046
908,0.999927
909,0.964399
910,0.994069
911,0.961300
912,0.994905
913,0.999114
914,0.998222
915,0.998462
916,0.996594
917,0.996405
918,0.996243
919,0.996209
920,0.997567
921,0.993149
922,0.998933
923,0.883767
924,0.997427
925,0.964542
926,0.998333
927,0.999283
928,0.998323
929,0.998703
930,0.999212
931,0.996630
932,0.998494
933,0.998009
934,0.996195
935,0.997326
936,0.955902
937,0.997654
938,0.996593
939,0.996695
940,0.996779
941,0.997537
942,0.998389
943,0.803274
944,0.997857
945,0.996230
946,0.995869
947,0.995869
948,0.989319
949,0.999268
950,0.999157
951,0.999545
952,0.801556
953,0.997681
954,0.997183
955,0.995615
956,0.410196
957,0.996597
958,0.998123
959,0.539210
960,0.987900
961,0.994788
962,0.997399
963,0.997499
964,0.979702
965,0.996596
966,0.978349
967,0.997581
968,0.932577
969,0.994320
970,0.979897
971,0.992370
972,0.998004
973,0.998871
974,0.997361
975,0.995571
976,0.995433
977,0.995860
978,0.960284
979,0.986824
980,0.683401
981,0.998720
982,0.998040
983,0.999839
984,0.084157
985,0.997094
986,0.997223
987,0.999895
988,0.997748
989,0.996082
990,0.689699
991,0.673590
992,0.991385
993,0.998682
994,0.997847
995,0.997481
996,0.998785
997,0.846406
998,0.996965
999,0.998391
1000,0.993589
1001,0.998882
1002,0.992049
1003,0.996000
1004,0.997999
1005,0.997018
1006,0.991681
1007,0.998335
1008,0.998322
1009,0.999161
1010,0.997754
1011,0.999503
1012,0.996857
1013,0.997548
1014,0.993787
1015,0.991017
1016,0.999496
1017,0.512499
1018,0.997198
1019,0.997982
1020,0.997114
1021,0.995633
1022,0.990440
1023,0.995080
1024,0.998785
1025,0.986058
1026,0.995454
1027,0.998941
1028,0.998819
1029,0.998478
1030,0.996611
1031,0.997380
1032,0.999269
1033,0.998196
1034,0.988278
1035,0.999493
1036,0.998626
1037,0.991711
1038,0.995770
1039,0.990931
1040,0.998875
1041,0.992387
1042,0.988906
1043,0.302592
1044,0.974213
1045,0.905249
1046,0.997524
1047,0.997961
1048,0.996041
1049,0.316309
1050,0.999553
1051,0.997122
1052,0.996809
1053,0.999642
1054,0.984394
1055,0.997676
1056,0.991587
1057,0.989753
1058,0.995009
1059,0.996873
1060,0.998092
1061,0.996492
1062,0.994372
1063,0.992259
1064,0.992725
1065,0.998559
1066,0.998941
1067,0.998536
1068,0.969346
1069,0.995840
1070,0.999366
1071,0.514611
1072,0.999025
1073,0.959632
1074,0.997161
1075,0.998930
1076,0.996515
1077,0.994694
1078,0.998699
1079,0.998592
1080,0.982460
1081,0.999773
1082,0.997261
1083,0.997663
1084,0.996892
1085,0.989319
1086,0.999238
1087,0.994673
1088,0.997665
1089,0.991479
1090,0.998677
1091,0.993628
1092,0.999493
1093,0.992466
1094,0.997499
1095,0.999794
1096,0.999415
1097,0.998699
1098,0.996877
1099,0.998825
1100,0.982387
1101,0.981942
1102,0.994891
1103,0.998074
1104,0.952780
1105,0.997247
1106,0.999506
1107,0.999247
1108,0.998660
1109,0.998447
1110,0.999182
1111,0.999124
1112,0.998870
1113,0.998583
1114,0.859041
1115,0.993296
1116,0.993008
1117,0.990013
1118,0.996893
1119,0.974931
1120,0.989971
1121,0.987649
1122,0.494923
1123,0.996933
1124,0.994896
1125,0.995465
1126,0.998134
1127,0.997693
1128,0.999012
1129,0.998911
1130,0.998148
1131,0.959559
1132,0.991587
1133,0.998811
1134,0.998958
1135,0.753880
1136,0.995656
1137,0.998647
1138,0.999107
1139,0.997652
1140,0.986456
1141,0.997432
1142,0.990970
1143,0.998433
1144,0.972858
1145,0.998306
1146,0.999341
1147,0.996050
1148,0.996750
1149,0.997348
1150,0.997445
1151,0.998309
1152,0.998421
1153,0.998715
1154,0.747653
1155,0.999360
1156,0.998634
1157,0.997156
1158,0.986917
1159,0.996751
1160,0.985391
1161,0.996823
1162,0.997863
1163,0.984643
1164,0.998247
1165,0.998545
1166,0.995850
1167,0.998988
1168,0.997859
1169,0.991709
1170,0.998880
1171,0.996902
1172,0.997391
1173,0.996145
1174,0.961907
1175,0.997683
1176,0.998081
1177,0.998866
1178,0.997786
1179,0.999230
1180,0.858646
1181,0.974053
1182,0.979450
1183,0.995220
1184,0.997236
1185,0.998307
1186,0.997581
1187,0.997118
1188,0.382353
1189,0.998940
1190,0.995350
1191,0.998792
1192,0.998004
1193,0.998245
1194,0.994908
1195,0.995297
1196,0.993649
1197,0.998178
1198,0.998273
1199,0.999617
1200,0.999263
1201,0.993446
1202,0.998447
1203,0.996720
1204,0.998482
1205,0.997807
1206,0.993489
1207,0.977338
1208,0.998929
1209,0.829263
1210,0.990165
1211,0.994860
1212,0.997044
1213,0.991864
1214,0.991611
1215,0.998517
1216,0.974499
1217,0.979110
1218,0.998030
1219,0.919582
1220,0.945912
1221,0.998504
1222,0.994139
1223,0.995211
1224,0.938971
1225,0.998690
1226,0.997579
1227,0.999745
1228,0.994109
1229,0.994539
1230,0.998252
1231,0.997721
1232,0.997473
1233,0.999912
1234,0.997974
1235,0.997550
1236,0.996716
1237,0.996957
1238,0.997993
1239,0.998586
1240,0.984746
1241,0.983151
1242,0.993545
1243,0.998078
1244,0.999383
1245,0.997806
1246,0.982894
1247,0.992806
1248,0.999660
1249,0.989726
1250,0.999173
1251,0.995590
1252,0.924782
1253,0.997853
1254,0.997747
1255,0.999014
1256,0.998731
1257,0.993421
1258,0.986990
1259,0.993403
1260,0.999855
1261,0.995529
1262,0.997008
1263,0.997361
1264,0.995603
1265,0.998292
1266,0.997874
1267,0.999788
1268,0.996380
1269,0.996467
1270,0.998585
1271,0.993949
1272,0.998914
1273,0.996324
1274,0.997455
1275,0.998598
1276,0.996461
1277,0.996061
1278,0.997399
1279,0.999019
1280,0.966303
1281,0.999155
1282,0.997103
1283,0.994278
1284,0.996424
1285,0.999708
1286,0.997105
1287,0.678142
1288,0.994003
1289,0.947296
1290,0.998269
1291,0.997918
1292,0.992825
1293,0.998209
1294,0.988714
1295,0.998722
1296,0.994537
1297,0.999057
1298,0.995276
1299,0.978117
1300,0.961221
1301,0.988205
1302,0.977333
1303,0.996006
1304,0.999278
1305,0.994649
1306,0.997220
1307,0.998544
1308,0.996185
1309,0.998085
1310,0.997678
1311,0.995617
1312,0.998351
1313,0.804284
1314,0.995442
1315,0.998275
1316,0.999385
1317,0.998324
1318,0.998900
1319,0.998888
1320,0.637737
1321,0.985282
1322,0.999909
1323,0.999731
1324,0.999290
1325,0.997550
1326,0.996014
1327,0.656119
1328,0.987547
1329,0.997562
1330,0.998308
1331,0.998674
1332,0.997992
1333,0.935667
1334,0.996561
1335,0.983820
1336,0.996695
1337,0.997999
1338,0.995426
1339,0.914353
1340,0.997871
1341,0.992010
1342,0.998538
1343,0.995648
1344,0.994819
1345,0.998427
1346,0.998072
1347,0.997961
1348,0.990310
1349,0.995757
1350,0.999114
1351,0.989965
1352,0.995943
1353,0.926465
1354,0.996637
1355,0.994787
1356,0.996897
1357,0.994526
1358,0.989956
1359,0.135601
1360,0.838850
1361,0.997289
1362,0.996216
1363,0.998860
1364,0.977081
1365,0.998027
1366,0.994547
1367,0.998535
1368,0.998106
1369,0.999205
1370,0.964173
1371,0.998480
1372,0.966336
1373,0.975679
1374,0.997868
1375,0.999884
1376,0.995954
1377,0.990613
1378,0.996787
1379,0.993513
1380,0.998545
1381,0.998937
1382,0.995261
1383,0.998899
1384,0.995939
1385,0.995721
1386,0.997127
1387,0.997342
1388,0.966183
1389,0.998276
1390,0.999551
1391,0.189671
1392,0.995013
1393,0.990141
1394,0.997610
1395,0.982151
1396,0.997855
1397,0.998678
1398,0.999621
1399,0.988430
1400,0.995865
1401,0.997473
1402,0.998351
1403,0.994237
1404,0.996206
1405,0.966156
1406,0.999037
1407,0.996400
1408,0.998090
1409,0.967419
1410,0.996351
1411,0.990497
1412,0.997087
1413,0.495194
1414,0.906114
1415,0.993194
1416,0.996377
1417,0.979658
1418,0.998119
1419,0.999100
1420,0.997411
1421,0.999124
1422,0.997193
1423,0.999099
1424,0.997326
1425,0.998750
1426,0.996116
1427,0.998153
1428,0.993875
1429,0.199036
1430,0.994449
1431,0.997876
1432,0.996999
1433,0.110431
1434,0.848481
1435,0.987887
1436,0.997735
1437,0.996896
1438,0.993103
1439,0.990669
1440,0.993672
1441,0.987571
1442,0.999161
1443,0.997500
1444,0.998321
1445,0.996190
1446,0.999708
1447,0.997628
1448,0.994892
1449,0.999084
1450,0.994922
1451,0.994608
1452,0.998937
1453,0.999666
1454,0.995227
1455,0.995204
1456,0.991374
1457,0.993780
1458,0.998225
1459,0.995146
1460,0.997539
1461,0.999307
1462,0.061807
1463,0.999035
1464,0.526731
1465,0.997948
1466,0.998451
1467,0.989860
1468,0.999514
1469,0.996040
1470,0.993119
1471,0.998240
1472,0.995934
1473,0.986053
1474,0.999902
1475,0.999854
1476,0.999074
1477,0.983339
1478,0.997729
1479,0.997787
1480,0.997380
1481,0.999261
1482,0.895336
1483,0.995741
1484,0.994885
1485,0.995769
1486,0.998274
1487,0.996858
1488,0.982339
1489,0.997140
1490,0.972086
1491,0.999827
1492,0.997643
1493,0.987806
1494,0.992159
1495,0.997568
1496,0.997810
1497,0.997108
1498,0.995615
1499,0.994664
1500,0.998815
1501,0.995045
1502,0.909502
1503,0.997741
1504,0.990689
1505,0.996688
1506,0.980145
1507,0.995904
1508,0.987476
1509,0.998204
1510,0.998300
1511,0.993807
1512,0.999596
1513,0.997108
1514,0.995436
1515,0.973617
1516,0.952733
1517,0.787056
1518,0.993194
1519,0.998716
1520,0.995332
1521,0.994987
1522,0.995788
1523,0.992101
1524,0.972341
1525,0.998839
1526,0.998703
1527,0.996387
1528,0.994269
1529,0.996042
1530,0.998377
1531,0.988512
1532,0.998182
1533,0.997541
1534,0.997748
1535,0.999877
1536,0.995764
1537,0.998906
1538,0.998149
1539,0.997601
1540,0.999340
1541,0.998916
1542,0.997230
1543,0.973885
1544,0.996238
1545,0.999604
1546,0.996858
1547,0.997252
1548,0.997533
1549,0.998173
1550,0.998281
1551,0.998833
1552,0.997612
1553,0.998646
1554,0.997292
1555,0.995836
1556,0.997115
1557,0.986165
1558,0.997874
1559,0.997495
1560,0.982581
1561,0.993631
1562,0.976544
1563,0.763190
1564,0.998679
1565,0.996009
1566,0.997372
1567,0.999165
1568,0.994909
1569,0.994801
1570,0.986336
1571,0.932838
1572,0.998200
1573,0.023819
1574,0.998954
1575,0.993880
1576,0.991600
1577,0.991546
1578,0.998942
1579,0.999817
1580,0.497141
1581,0.999667
1582,0.995813
1583,0.992940
1584,0.998249
1585,0.999086
1586,0.989900
1587,0.998443
1588,0.994300
1589,0.998351
1590,0.997921
1591,0.998466
1592,0.999843
1593,0.992841
1594,0.996752
1595,0.094654
1596,0.992817
1597,0.998353
1598,0.998337
1599,0.041465
1600,0.998231
1601,0.995751
1602,0.996416
1603,0.990033
1604,0.995498
1605,0.993845
1606,0.998793
1607,0.997097
1608,0.823458
1609,0.975167
1610,0.853699
1611,0.999178
1612,0.995890
1613,0.998111
1614,0.968742
1615,0.999333
1616,0.999004
1617,0.255107
1618,0.995366
1619,0.997916
1620,0.994668
1621,0.961926
1622,0.982064
1623,0.997886
1624,0.994892
1625,0.995813
1626,0.997730
1627,0.250867
1628,0.954766
1629,0.998676
1630,0.996016
1631,0.999088
1632,0.995829
1633,0.969647
1634,0.995708
1635,0.993582
1636,0.994924
1637,0.999248
1638,0.988208
1639,0.998243
1640,0.997016
1641,0.998420
1642,0.984344
1643,0.998258
1644,0.998435
1645,0.995181
1646,0.997381
1647,0.995672
1648,0.997795
1649,0.995179
1650,0.996277
1651,0.995643
1652,0.999305
1653,0.998556
1654,0.999053
1655,0.995720
1656,0.997744
1657,0.997329
1658,0.996996
1659,0.978351
1660,0.998528
1661,0.999004
1662,0.998320
1663,0.996574
1664,0.999230
1665,0.997928
1666,0.997006
1667,0.996907
1668,0.998752
1669,0.996139
1670,0.998435
1671,0.946429
1672,0.986633
1673,0.994007
1674,0.996881
1675,0.101394
1676,0.497460
1677,0.993939
1678,0.998952
1679,0.998592
1680,0.997920
1681,0.996430
1682,0.994971
1683,0.997759
1684,0.996588
1685,0.997159
1686,0.999243
1687,0.998790
1688,0.998438
1689,0.995978
1690,0.996834
1691,0.998577
1692,0.999260
1693,0.997945
1694,0.971831
1695,0.998901
1696,0.993807
1697,0.992042
1698,0.992049
1699,0.997451
1700,0.999202
1701,0.995726
1702,0.998950
1703,0.983281
1704,0.990631
1705,0.995916
1706,0.914823
1707,0.999467
1708,0.991361
1709,0.998497
1710,0.999935
1711,0.997462
1712,0.995935
1713,0.478169
1714,0.998148
1715,0.997771
1716,0.999265
1717,0.934723
1718,0.138091
1719,0.995767
1720,0.998835
1721,0.996597
1722,0.995434
1723,0.997020
1724,0.997201
1725,0.997609
1726,0.999197
1727,0.998957
1728,0.998005
1729,0.997110
1730,0.994859
1731,0.990438
1732,0.984589
1733,0.997683
1734,0.995091
1735,0.998486
1736,0.989643
1737,0.996728
1738,0.999154
1739,0.998695
1740,0.998017
1741,0.977139
1742,0.997347
1743,0.998563
1744,0.982817
1745,0.997818
1746,0.996917
1747,0.997280
1748,0.993740
1749,0.998288
1750,0.997924
1751,0.996503
1752,0.993996
1753,0.999343
1754,0.998013
1755,0.992791
1756,0.995211
1757,0.995730
1758,0.997990
1759,0.998597
1760,0.992449
1761,0.618574
1762,0.922612
1763,0.998770
1764,0.997860
1765,0.997432
1766,0.998525
1767,0.999202
1768,0.176917
1769,0.964974
1770,0.988983
1771,0.999335
1772,0.999313
1773,0.988553
1774,0.983252
1775,0.998033
1776,0.995616
1777,0.995557
1778,0.988515
1779,0.998961
1780,0.993331
1781,0.996413
1782,0.811199
1783,0.993534
1784,0.997916
1785,0.997884
1786,0.996889
1787,0.992169
1788,0.991254
1789,0.995061
1790,0.998754
1791,0.675477
1792,0.998514
1793,0.993784
1794,0.963460
1795,0.997233
1796,0.931083
1797,0.985885
1798,0.997295
1799,0.998390
1800,0.997057
1801,0.995409
1802,0.998776
1803,0.990523
1804,0.999577
1805,0.979435
1806,0.981396
1807,0.998493
1808,0.999224
1809,0.998982
1810,0.989170
1811,0.998708
1812,0.999251
1813,0.626195
1814,0.973427
1815,0.991033
1816,0.997969
1817,0.981256
1818,0.999674
1819,0.981096
1820,0.998086
1821,0.998645
1822,0.997025
1823,0.994489
1824,0.776079
1825,0.999750
1826,0.997860
1827,0.997657
1828,0.996350
1829,0.997932
1830,0.988945
1831,0.996465
1832,0.999015
1833,0.994307
1834,0.994280
1835,0.998893
1836,0.998474
1837,0.993400
1838,0.959303
1839,0.997898
1840,0.993223
1841,0.917842
1842,0.998373
1843,0.999294
1844,0.981526
1845,0.997138
1846,0.996910
1847,0.998409
1848,0.997729
1849,0.997785
1850,0.996879
1851,0.992409
1852,0.997951
1853,0.802843
1854,0.998493
1855,0.995174
1856,0.998833
1857,0.998291
1858,0.739862
1859,0.999080
1860,0.641160
1861,0.992198
1862,0.999830
1863,0.988409
1864,0.989286
1865,0.992927
1866,0.998247
1867,0.992358
1868,0.998075
1869,0.993474
1870,0.994499
1871,0.997827
1872,0.996760
1873,0.473920
